# Written by the BoltzWann module of the Wannier90 code.
# [Electrical conductivity in SI units, i.e. in 1/Ohm/m]
# Mu(eV) Temp(K) ElCond_xx ElCond_xy ElCond_yy ElCond_xz ElCond_yz ElCond_zz
   8.749900000      0.1000000000E-01   0.000000000       0.000000000       0.000000000       0.000000000       0.000000000       0.000000000    
   8.749900000       50.01000000       699707.8403       940.2541977       699726.0437       103.4366485      -119.3850765       742488.4915    
   8.749900000       100.0100000       698717.2430       62.26571358       698727.4252       65.86891905      -51.06429640       739242.3548    
   8.749900000       150.0100000       693728.7668      -184.4982391       693742.4471       24.12664011       5.266624972       725720.9882    
   8.749900000       200.0100000       690932.1034      -238.9974108       690948.6611       3.639605471       36.09384235       718199.1379    
   8.749900000       250.0100000       691109.4494      -248.9709150       691126.0831      -5.927962361       50.30579937       716034.3625    
   8.749900000       300.0100000       692985.4220      -248.6319026       692999.2672      -10.64813096       56.37256573       716944.7745    
   8.799900000      0.1000000000E-01   0.000000000       0.000000000       0.000000000       0.000000000       0.000000000       0.000000000    
   8.799900000       50.01000000       781740.9182       2214.372117       781990.4391       209.8183892      -126.1877405       713996.0892    
   8.799900000       100.0100000       755894.3709       202.7142328       755914.1698      -65.06401541       72.67759755       734639.4993    
   8.799900000       150.0100000       747759.1341      -186.0670773       747734.9457      -71.45702862       88.13527066       755798.1757    
   8.799900000       200.0100000       743813.4789      -257.5450479       743797.6691      -60.69955173       82.87481804       765939.9054    
   8.799900000       250.0100000       741783.9250      -265.0885832       741779.4952      -51.18289723       76.64796864       770229.6730    
   8.799900000       300.0100000       740744.6293      -262.1181851       740748.3735      -44.62007144       72.25059367       772127.6565    
   8.849900000      0.1000000000E-01   0.000000000       0.000000000       0.000000000       0.000000000       0.000000000       0.000000000    
   8.849900000       50.01000000       733573.4772       1274.207424       733263.0633       40.05387880       64.12708683       789049.2594    
   8.849900000       100.0100000       753933.9933       168.9001780       753894.7902       31.09576509       40.35611610       821453.4850    
   8.849900000       150.0100000       773405.2125      -106.7813904       773437.4514      -12.37180901       54.79855750       830915.4117    
