  0.00000000E+00 -0.10329095E+01
  0.35931201E-02 -0.10330561E+01
  0.71862401E-02 -0.10330684E+01
  0.10779360E-01 -0.10329460E+01
  0.14372480E-01 -0.10326882E+01
  0.17965600E-01 -0.10322950E+01
  0.21558720E-01 -0.10317662E+01
  0.25151840E-01 -0.10311017E+01
  0.28744960E-01 -0.10303019E+01
  0.32338080E-01 -0.10293670E+01
  0.35931201E-01 -0.10282975E+01
  0.39524321E-01 -0.10270940E+01
  0.43117441E-01 -0.10257572E+01
  0.46710561E-01 -0.10242880E+01
  0.50303681E-01 -0.10226872E+01
  0.53896801E-01 -0.10209560E+01
  0.57489921E-01 -0.10190954E+01
  0.61083041E-01 -0.10171066E+01
  0.64676161E-01 -0.10149909E+01
  0.68269281E-01 -0.10127494E+01
  0.71862401E-01 -0.10103834E+01
  0.75455521E-01 -0.10078944E+01
  0.79048641E-01 -0.10052835E+01
  0.82641761E-01 -0.10025521E+01
  0.86234881E-01 -0.99970151E+00
  0.89828001E-01 -0.99673293E+00
  0.93421121E-01 -0.99364757E+00
  0.97014241E-01 -0.99044662E+00
  0.10060736E+00 -0.98713116E+00
  0.10420048E+00 -0.98370225E+00
  0.10779360E+00 -0.98016084E+00
  0.11138672E+00 -0.97650784E+00
  0.11497984E+00 -0.97274406E+00
  0.11857296E+00 -0.96887023E+00
  0.12216608E+00 -0.96488699E+00
  0.12575920E+00 -0.96079490E+00
  0.12935232E+00 -0.95659445E+00
  0.13294544E+00 -0.95228600E+00
  0.13653856E+00 -0.94786987E+00
  0.14013168E+00 -0.94334628E+00
  0.14372480E+00 -0.93871537E+00
  0.14731792E+00 -0.93397721E+00
  0.15091104E+00 -0.92913181E+00
  0.15450416E+00 -0.92417910E+00
  0.15809728E+00 -0.91911897E+00
  0.16169040E+00 -0.91395125E+00
  0.16528352E+00 -0.90867573E+00
  0.16887664E+00 -0.90329217E+00
  0.17246976E+00 -0.89780031E+00
  0.17606288E+00 -0.89219985E+00
  0.17965600E+00 -0.88649052E+00
  0.18324912E+00 -0.88115136E+00
  0.18684224E+00 -0.87570756E+00
  0.19043536E+00 -0.87015702E+00
  0.19402848E+00 -0.86449763E+00
  0.19762160E+00 -0.85872726E+00
  0.20121472E+00 -0.85284380E+00
  0.20480784E+00 -0.84684518E+00
  0.20840096E+00 -0.84072939E+00
  0.21199408E+00 -0.83449449E+00
  0.21558720E+00 -0.82813864E+00
  0.21918032E+00 -0.82166012E+00
  0.22277344E+00 -0.81505735E+00
  0.22636656E+00 -0.80832891E+00
  0.22995968E+00 -0.80147357E+00
  0.23355280E+00 -0.79449028E+00
  0.23714592E+00 -0.78737821E+00
  0.24073904E+00 -0.78013677E+00
  0.24433216E+00 -0.77276563E+00
  0.24792528E+00 -0.76526468E+00
  0.25151840E+00 -0.75763414E+00
  0.25511152E+00 -0.74987445E+00
  0.25870464E+00 -0.74198640E+00
  0.26229776E+00 -0.73397103E+00
  0.26589088E+00 -0.72582972E+00
  0.26948400E+00 -0.71756412E+00
  0.27307712E+00 -0.70917620E+00
  0.27667024E+00 -0.70066823E+00
  0.28026336E+00 -0.69204278E+00
  0.28385648E+00 -0.68330270E+00
  0.28744960E+00 -0.67445113E+00
  0.29104272E+00 -0.66549147E+00
  0.29463584E+00 -0.65642741E+00
  0.29822896E+00 -0.64726285E+00
  0.30182208E+00 -0.63800195E+00
  0.30541520E+00 -0.62864908E+00
  0.30900832E+00 -0.61920882E+00
  0.31260144E+00 -0.60968591E+00
  0.31619456E+00 -0.60008530E+00
  0.31978768E+00 -0.59041204E+00
  0.32338080E+00 -0.58067134E+00
  0.32697392E+00 -0.57086852E+00
  0.33056705E+00 -0.56100898E+00
  0.33416017E+00 -0.55109821E+00
  0.33775329E+00 -0.54114173E+00
  0.34134641E+00 -0.53114514E+00
  0.34493953E+00 -0.52111402E+00
  0.34853265E+00 -0.51105399E+00
  0.35212577E+00 -0.50097066E+00
  0.35571889E+00 -0.49086960E+00
  0.35931201E+00 -0.48075641E+00
  0.36290513E+00 -0.48072653E+00
  0.36649825E+00 -0.48063700E+00
  0.37009137E+00 -0.48048784E+00
  0.37368449E+00 -0.48027914E+00
  0.37727761E+00 -0.48001102E+00
  0.38087073E+00 -0.47968363E+00
  0.38446385E+00 -0.47929716E+00
  0.38805697E+00 -0.47885181E+00
  0.39165009E+00 -0.47834785E+00
  0.39524321E+00 -0.47778555E+00
  0.39883633E+00 -0.47716521E+00
  0.40242945E+00 -0.47648718E+00
  0.40602257E+00 -0.47575182E+00
  0.40961569E+00 -0.47495953E+00
  0.41320881E+00 -0.47411071E+00
  0.41680193E+00 -0.47320582E+00
  0.42039505E+00 -0.47224532E+00
  0.42398817E+00 -0.47122970E+00
  0.42758129E+00 -0.47015948E+00
  0.43117441E+00 -0.46903519E+00
  0.43476753E+00 -0.46785739E+00
  0.43836065E+00 -0.46662667E+00
  0.44195377E+00 -0.46534362E+00
  0.44554689E+00 -0.46400888E+00
  0.44914001E+00 -0.46262309E+00
  0.45273313E+00 -0.46118693E+00
  0.45632625E+00 -0.45970110E+00
  0.45991937E+00 -0.45816632E+00
  0.46351249E+00 -0.45658336E+00
  0.46710561E+00 -0.45495298E+00
  0.47069873E+00 -0.45327600E+00
  0.47429185E+00 -0.45155327E+00
  0.47788497E+00 -0.44978567E+00
  0.48147809E+00 -0.44797412E+00
  0.48507121E+00 -0.44611958E+00
  0.48866433E+00 -0.44422305E+00
  0.49225745E+00 -0.44228558E+00
  0.49585057E+00 -0.44030827E+00
  0.49944369E+00 -0.43829227E+00
  0.50303681E+00 -0.43623877E+00
  0.50662993E+00 -0.43414905E+00
